Date,Mkt-RF,SMB,HML,RF,AppleR,MsftR,GoogleR,AmazR,NvdiaR,AppleR - RF,MsftR - RF,GoogleR - RF,AmazR - RF,NvdiaR - RF
20150331,-0.0075,0.0041,0.0038,0,-0.0016,0.0015,-0.0094,-0.0064,0.0038,-0.0016,0.0015,-0.0094,-0.0064,0.0038
20150401,-0.0038,0.0033,0.0044,0,0.0087,-0.0106,-0.0146,-0.0054,0.0019,0.0087,-0.0106,-0.0146,-0.0054,0.0019
20150402,0.0035,-0.0008,0.0028,0,0.0163,0.0313,0.0048,0.0054,0.0304,0.0163,0.0313,0.0048,0.0054,0.0304
20150406,0.0061,-0.0028,-0.0011,0,-0.0107,-0.0005,0.0015,0.0129,0.0074,-0.0107,-0.0005,0.0015,0.0129,0.0074
20150407,-0.0022,-0.0019,-0.0018,0,-0.0032,-0.0026,0.0073,-0.0069,0.0073,-0.0032,-0.0026,0.0073,-0.0069,0.0073
20150408,0.0037,0.0054,-0.0073,0,0.0076,0.0014,-0.0015,0.0182,0.0236,0.0076,0.0014,-0.0015,0.0182,0.0236
20150409,0.0041,-0.0071,-0.0007,0,0.0041,0.0058,0.0011,0.0063,0.0107,0.0041,0.0058,0.0011,0.0063,0.0107
20150410,0.0049,-0.0007,-0.0029,0,-0.0019,0.001,0,-0.0026,-0.0088,-0.0019,0.001,0,-0.0026,-0.0088
20150413,-0.0038,0.005,0.0024,0,-0.0044,-0.0026,-0.016,-0.0005,-0.0089,-0.0044,-0.0026,-0.016,-0.0005,-0.0089
20150414,0.001,-0.0022,0.0023,0,0.0041,0.0146,0.0022,0.0073,0.0125,0.0041,0.0146,0.0022,0.0073,0.0125
20150415,0.0057,0.0025,0.0036,0,-0.005,-0.0024,0.0048,-0.0047,-0.0071,-0.005,-0.0024,0.0048,-0.0047,-0.0071
20150416,-0.0008,-0.0009,-0.0021,0,-0.0111,-0.0128,-0.0199,0.0068,-0.0125,-0.0111,-0.0128,-0.0199,0.0068,-0.0125
20150417,-0.0123,-0.0046,0.0016,0,0.0228,0.031,0.0221,-0.0269,-0.0054,0.0228,0.031,0.0221,-0.0269,-0.0054
20150420,0.0095,0.0017,-0.0027,0,-0.0053,-0.0065,-0.0029,0.0373,-0.0018,-0.0053,-0.0065,-0.0029,0.0373,-0.0018
20150421,-0.001,0.0018,-0.0073,0,0.0136,0.0082,0.0114,0.0041,0.0127,0.0136,0.0082,0.0114,0.0041,0.0127
20150422,0.0046,-0.0037,0.0018,0,0.0081,0.0084,0.0149,-0.0036,-0.0054,0.0081,0.0084,0.0149,-0.0036,-0.0054
20150423,0.0029,0.0029,-0.0025,0,0.0046,0.1045,0.0291,0.0005,-0.0072,0.0046,0.1045,0.0291,0.0005,-0.0072
20150424,0.0017,-0.005,-0.0031,0,0.0181,0.0033,-0.0129,0.141,0.0073,0.0181,0.0033,-0.0129,0.141,0.0073
20150427,-0.0054,-0.007,0.0056,0,-0.0157,0.0235,-0.0032,-0.0144,0.0054,-0.0157,0.0235,-0.0032,-0.0144,0.0054
20150428,0.0027,0.0018,0.0106,0,-0.0147,-0.002,-0.0053,-0.021,-0.0072,-0.0147,-0.002,-0.0053,-0.021,-0.0072
20150429,-0.0038,-0.0074,0.0074,0,-0.0271,-0.0086,-0.0224,0,0.0018,-0.0271,-0.0086,-0.0224,0,0.0018
20150430,-0.0111,-0.0107,0.0073,0,0.0304,0.0004,0.0044,-0.0177,0.0252,0.0304,0.0004,0.0044,-0.0177,0.0252
20150501,0.0101,-0.003,-0.006,0,-0.0022,-0.0086,0.0029,0.0024,-0.007,-0.0022,-0.0086,0.0029,0.0024,-0.007
20150504,0.0032,0.0004,0.0023,0,-0.0224,-0.0133,-0.0177,0.0005,-0.0248,-0.0224,-0.0133,-0.0177,0.0005,-0.0248
20150505,-0.0119,-0.0016,0.0052,0,-0.0064,-0.0277,-0.0147,-0.0043,0.0036,-0.0064,-0.0277,-0.0147,-0.0043,0.0036
20150506,-0.0031,0.0063,-0.0013,0,0.0022,0.0091,0.0131,-0.0052,0.0163,0.0022,0.0091,0.0131,-0.0052,0.0163
20150507,0.0039,0.0008,-0.0036,0,0.0188,0.0225,0.0129,0.0186,-0.073,0.0188,0.0225,0.0129,0.0186,-0.073
20150508,0.0121,-0.0055,-0.0012,0,-0.0103,-0.008,-0.0058,0.0159,-0.0096,-0.0103,-0.008,-0.0058,0.0159,-0.0096
20150511,-0.0039,0.0069,-0.0002,0,-0.0035,-0.0004,-0.0128,-0.0018,0.0097,-0.0035,-0.0004,-0.0128,-0.0018,0.0097
20150512,-0.0027,-0.0001,0.0011,0,0.001,0.0057,0.0011,-0.0042,0.0058,0.001,0.0057,0.0011,-0.0042,0.0058
20150513,0.0001,-0.0002,0.0004,0,0.0235,0.0231,0.0182,-0.0097,0.0153,0.0235,0.0231,0.0182,-0.0097,0.0153
20150514,0.0101,-0.0009,-0.0034,0,-0.0016,-0.0086,-0.0051,0.0127,0.0019,-0.0016,-0.0086,-0.0051,0.0127,0.0019
20150515,0.0005,-0.0024,-0.0021,0,0.0112,-0.006,0.0004,-0.0143,-0.0019,0.0112,-0.006,0.0004,-0.0143,-0.0019
20150518,0.0044,0.0074,-0.0009,0,-0.0009,-0.009,0.0048,-0.0019,-0.0113,-0.0009,-0.009,0.0048,-0.0019,-0.0113
20150519,-0.0009,-0.0012,0.0024,0,0,0,0.0062,-0.008,0,0,0,0.0062,-0.008,0
20150520,-0.0005,0.0021,-0.0012,0,0.0101,-0.0034,0.0076,0.0047,-0.0076,0.0101,-0.0034,0.0076,0.0047,-0.0076
20150521,0.0023,-0.0029,0.0001,0,0.0085,-0.011,-0.004,0.0184,-0.0019,0.0085,-0.011,-0.004,0.0184,-0.0019
20150522,-0.0022,-0.0011,-0.0012,0,-0.0217,-0.0066,-0.0133,-0.0093,-0.0058,-0.0217,-0.0066,-0.0133,-0.0093,-0.0058
20150526,-0.0101,-0.0002,-0.0002,0,0.0185,0.0219,0.0128,-0.0051,0.0541,0.0185,0.0219,0.0128,-0.0051,0.0541
20150527,0.0093,0.0033,-0.003,0,-0.0018,-0.0034,0,0.0141,0.0147,-0.0018,-0.0034,0,0.0141,0.0147
20150528,-0.0012,0.0009,0.0015,0,-0.0115,-0.0124,-0.0159,-0.0111,-0.0018,-0.0115,-0.0124,-0.0159,-0.0111,-0.0018
20150529,-0.0058,0.0001,0.0004,0,0.0018,0.0079,0.007,0.0061,0.0108,0.0018,0.0079,0.007,0.0061,0.0108
20150601,0.0017,-0.0004,-0.0022,0,-0.0043,-0.0066,0.0087,0.0042,-0.0197,-0.0043,-0.0066,0.0087,0.0042,-0.0197
20150602,-0.0002,0.0032,0.0035,0,0.0012,-0.0015,0.0022,0,-0.0109,0.0012,-0.0015,0.0022,0,-0.0109
20150603,0.0039,0.0088,-0.0024,0,-0.0058,-0.0105,-0.0065,0.013,0.0185,-0.0058,-0.0105,-0.0065,0.013,0.0185
20150604,-0.0088,-0.001,0,0,-0.0056,-0.0047,-0.0036,-0.0133,0.0091,-0.0056,-0.0047,-0.0036,-0.0133,0.0091
20150605,0.0006,0.0081,0.001,0,-0.0065,-0.0089,-0.0113,-0.0088,-0.0233,-0.0065,-0.0089,-0.0113,-0.0088,-0.0233
20150608,-0.0066,0.0005,0,0,-0.0028,-0.0017,-0.0022,-0.008,0.0037,-0.0028,-0.0017,-0.0022,-0.008,0.0037
20150609,0.0002,-0.003,0.0037,0,0.0113,0.021,0.0192,0.0042,-0.0165,0.0113,0.021,0.0192,0.0042,-0.0165
20150610,0.012,0.0016,0.0021,0,-0.0022,-0.0036,-0.0047,0.0127,0.0093,-0.0022,-0.0036,-0.0047,0.0127,0.0093
20150611,0.0021,-0.0011,-0.001,0,-0.0112,-0.0101,-0.0047,0.0051,-0.0258,-0.0112,-0.0101,-0.0047,0.0051,-0.0258
20150612,-0.0063,0.0033,0.0012,0,-0.0019,-0.0107,-0.008,-0.0069,-0.0019,-0.0019,-0.0107,-0.008,-0.0069,-0.0019
20150615,-0.0045,0.0012,-0.0014,0,0.0054,0.0077,0.0033,-0.0149,0.0114,0.0054,0.0077,0.0033,-0.0149,0.0114
20150616,0.0057,0.0011,-0.0001,0,-0.0025,0.0031,0.0033,0.0085,0.0113,-0.0025,0.0031,0.0033,0.0085,0.0113
20150617,0.0016,-0.0029,-0.0065,0,0.0047,0.0163,0.0176,0.0014,0.0186,0.0047,0.0163,0.0176,0.0014,0.0186
20150618,0.0099,0.0023,-0.0044,0,-0.01,-0.0133,0.0025,0.0271,-0.0036,-0.01,-0.0133,0.0025,0.0271,-0.0036
20150619,-0.0043,0.0057,-0.002,0,0.0079,0.0028,0.0036,-0.01,-0.0055,0.0079,0.0028,0.0036,-0.01,-0.0055
20150622,0.0063,0.0009,-0.0005,0,-0.0044,-0.0069,0.0068,0.0028,-0.0257,-0.0044,-0.0069,0.0068,0.0028,-0.0257
20150623,0.0012,0.0024,0.0029,0,0.0085,-0.0061,-0.0085,0.0225,-0.0094,0.0085,-0.0061,-0.0085,0.0225,-0.0094
20150624,-0.0079,-0.0012,0.0012,0,-0.0047,0.0004,-0.0011,-0.0117,0.0076,-0.0047,0.0004,-0.0011,-0.0117,0.0076
20150625,-0.0025,0.0037,-0.002,0,-0.006,-0.0085,-0.009,-0.0018,-0.0208,-0.006,-0.0085,-0.009,-0.0018,-0.0208
20150626,-0.0006,-0.0021,0.0041,0,-0.0177,-0.0197,-0.0213,-0.0041,-0.029,-0.0177,-0.0197,-0.0213,-0.0041,-0.029
20150629,-0.0215,-0.0044,0.0017,0,0.0074,-0.005,-0.0022,-0.0192,0,0.0074,-0.005,-0.0022,-0.0192,0
20150630,0.0034,0.0031,-0.0065,0,0.0092,0.0068,0.0059,0.0098,0.0139,0.0092,0.0068,0.0059,0.0098,0.0139
20150701,0.0061,-0.0077,-0.0003,0,-0.0013,-0.0011,0.0077,0.0078,0.002,-0.0013,-0.0011,0.0077,0.0078,0.002
20150702,-0.0011,-0.0057,-0.001,0,-0.0035,-0.0002,-0.0033,0.0009,-0.0137,-0.0035,-0.0002,-0.0033,0.0009,-0.0137
20150706,-0.0037,0.0021,-0.0055,0,-0.0025,-0.002,0.0081,-0.0041,-0.0179,-0.0025,-0.002,0.0081,-0.0041,-0.0179
20150707,0.0053,-0.0044,-0.003,0,-0.0248,-0.0014,-0.0149,0.0018,-0.0081,-0.0248,-0.0014,-0.0149,0.0018,-0.0081
20150708,-0.0168,-0.0001,0.0009,0,-0.0202,0.0063,0.0052,-0.0165,-0.0122,-0.0202,0.0063,0.0052,-0.0165,-0.0122
20150709,0.0029,0.0014,0.0002,0,0.0266,0.002,0.0213,0.0112,0.0186,0.0266,0.002,0.0213,0.0112,0.0186
20150710,0.0124,0.0023,-0.0051,0,0.0191,0.0208,0.028,0.0212,0.0061,0.0191,0.0208,0.028,0.0212,0.0061
20150713,0.0114,-0.0008,-0.0043,0,-0.0003,0.0018,0.0217,0.0271,0,-0.0003,0.0018,0.0217,0.0271,0
20150714,0.0047,0.0017,0.001,0,0.0096,0.0031,-0.0003,0.0219,-0.006,0.0096,0.0031,-0.0003,0.0219,-0.006
20150715,-0.0019,-0.008,-0.0006,0,0.0136,0.0197,0.0305,-0.0095,0.0223,0.0136,0.0197,0.0305,-0.0095,0.0223
20150716,0.0078,-0.0016,-0.0064,0,0.0087,-0.0009,0.1625,0.0308,-0.0059,0.0087,-0.0009,0.1625,0.0308,-0.0059
20150717,0.0005,-0.006,-0.0066,0,0.0188,0.0064,-0.0097,0.016,-0.0199,0.0188,0.0064,-0.0097,0.016,-0.0199
20150720,-0.0001,-0.007,-0.006,0,-0.01,0.0077,0.0038,0.0108,0.0061,-0.01,0.0077,0.0038,0.0108,0.0061
20150721,-0.0047,0.0001,0.003,0,-0.0425,-0.0368,-0.0003,-0.0004,-0.0202,-0.0425,-0.0368,-0.0003,-0.0004,-0.0202
20150722,-0.0018,0.0019,0.0023,0,-0.0003,0.0125,-0.0293,0.0004,0.0124,-0.0003,0.0125,-0.0293,0.0004,0.0124
20150723,-0.006,-0.0039,-0.0031,0,-0.0054,-0.0037,-0.0296,-0.0123,-0.0102,-0.0054,-0.0037,-0.0296,-0.0123,-0.0102
20150724,-0.0108,-0.0063,0.0005,0,-0.0138,-0.0128,0.0052,0.0979,-0.0062,-0.0138,-0.0128,0.0052,0.0979,-0.0062
20150727,-0.0074,-0.0025,0.0007,0,0.0049,-0.0002,0.0021,0.0038,0.0207,0.0049,-0.0002,0.0021,0.0038,0.0207
20150728,0.0123,-0.0036,-0.0013,0,-0.0029,0.021,0.0027,-0.0102,0.0122,-0.0029,0.021,0.0027,-0.0102,0.0122
20150729,0.0074,-0.0039,0.0053,0,-0.0052,0.0127,0.0048,0.0057,0.002,-0.0052,0.0127,0.0048,0.0057,0.002
20150730,0.0012,0.0014,-0.0028,0,-0.0088,-0.0038,-0.0105,0.0147,-0.002,-0.0088,-0.0038,-0.0105,0.0147,-0.002
20150731,-0.0015,0.0085,-0.0101,0,-0.0234,0.0024,0.0109,-0.0011,0.016,-0.0234,0.0024,0.0109,-0.0011,0.016
20150803,-0.0034,-0.0033,-0.0021,0,-0.0321,0.0156,-0.0054,-0.0022,0.0039,-0.0321,0.0156,-0.0054,-0.0022,0.0039
20150804,-0.0014,0.0002,-0.0013,0,0.0066,0.0008,0.0181,-0.006,0.0098,0.0066,0.0008,0.0181,-0.006,0.0098
20150805,0.0036,-0.0002,-0.0041,0,-0.0024,-0.0202,-0.0045,0.0098,-0.0058,-0.0024,-0.0202,-0.0045,0.0098,-0.0058
20150806,-0.0088,-0.0053,0.0193,0,0.0035,0.0026,-0.0087,-0.0142,0.1252,0.0035,0.0026,-0.0087,-0.0142,0.1252
20150807,-0.0036,-0.0048,-0.003,0,0.0364,0.0126,-0.0018,-0.0128,0.0348,0.0364,0.0126,-0.0018,-0.0128,0.0348
20150810,0.0131,0.0014,0.007,0,-0.0521,-0.0194,0.041,0.0027,-0.005,-0.0521,-0.0194,0.041,0.0027,-0.005
20150811,-0.0098,-0.001,0.0043,0,0.0155,0.0071,0.0014,0.0065,0.0017,0.0155,0.0071,0.0014,0.0065,0.0017
20150812,0.0007,-0.001,-0.0032,0,-0.0007,-0.0002,-0.0069,-0.0027,-0.0084,-0.0007,-0.0002,-0.0069,-0.0027,-0.0084
20150813,-0.0014,-0.0046,0.0007,0,0.0069,0.0058,0.0041,0.0068,0,0.0069,0.0058,0.0041,0.0068,0
20150814,0.0043,0.0014,0.0044,0,0.0103,0.0068,0.007,0.0038,-0.0051,0.0103,0.0068,0.007,0.0038,-0.0051
20150817,0.006,0.0045,-0.0087,0,-0.0058,-0.0011,-0.0078,0.0068,-0.0137,-0.0058,-0.0011,-0.0078,0.0068,-0.0137
20150818,-0.0035,-0.0063,0.0038,0,-0.0127,-0.014,0.0075,-0.0004,-0.0035,-0.0127,-0.014,0.0075,-0.0004,-0.0035
20150819,-0.0085,-0.0012,-0.0022,0,-0.0205,-0.0204,-0.021,-0.0037,-0.0365,-0.0205,-0.0204,-0.021,-0.0037,-0.0365
20150820,-0.0224,-0.0028,0.0058,0,-0.0611,-0.0567,-0.0521,-0.0323,-0.0307,-0.0611,-0.0567,-0.0521,-0.0323,-0.0307
20150821,-0.0295,0.0185,0.0014,0,-0.025,-0.0323,-0.0401,-0.0415,-0.0354,-0.025,-0.0323,-0.0401,-0.0415,-0.0354
20150824,-0.039,0.0033,-0.0042,0,0.0058,-0.029,-0.0094,-0.0627,-0.0212,0.0058,-0.029,-0.0094,-0.0627,-0.0212
20150825,-0.0117,0.0071,-0.006,0,0.0575,0.0553,0.0774,0.0065,0.075,0.0575,0.0553,0.0774,0.0065,0.075
20150826,0.0368,-0.0136,-0.0034,0,0.0295,0.0279,0.0124,0.0738,0.0385,0.0295,0.0279,0.0124,0.0738,0.0385
20150827,0.024,-0.0072,0.006,0,0.0032,0.0007,-0.0126,0.0351,0.0035,0.0032,0.0007,-0.0126,0.0351,0.0035
20150828,0.0023,0.0099,0.0008,0,-0.0046,-0.0093,-0.0179,-0.0008,-0.0106,-0.0046,-0.0093,-0.0179,-0.0008,-0.0106
20150831,-0.0074,0.0077,0.0142,0,-0.0447,-0.0391,-0.0281,-0.01,-0.0409,-0.0447,-0.0391,-0.0281,-0.01,-0.0409
20150901,-0.0291,0.003,-0.005,0,0.0431,0.0368,0.0245,-0.0316,0.0297,0.0431,0.0368,0.0245,-0.0316,0.0297
20150902,0.0181,-0.0015,-0.0092,0,-0.0178,0.0032,-0.0124,0.0282,0.0036,-0.0178,0.0032,-0.0124,0.0282,0.0036
20150903,0.0017,-0.0034,0.0075,0,-0.0098,-0.0205,-0.0126,-0.0114,-0.0233,-0.0098,-0.0205,-0.0126,-0.0114,-0.0233
20150904,-0.0139,0.0091,-0.0057,0,0.0278,0.03,0.0235,-0.0115,0.0423,0.0278,0.03,0.0235,-0.0115,0.0423
20150908,0.0252,-0.0034,-0.0057,0,-0.0192,-0.0187,-0.0006,0.0373,-0.0194,-0.0192,-0.0187,-0.0006,0.0373,-0.0194
20150909,-0.0134,0.0016,0.0013,0,0.0218,0.0051,0.0118,-0.0015,0.0144,0.0218,0.0051,0.0118,-0.0015,0.0144
20150910,0.0049,-0.0012,-0.0035,0,0.0146,0.0044,0.0068,0.0104,0.0035,0.0146,0.0044,0.0068,0.0104,0.0035
20150911,0.0044,-0.002,-0.0069,0,0.0098,-0.0101,-0.0046,0.0138,0.0018,0.0098,-0.0101,-0.0046,0.0138,0.0018
20150914,-0.0041,0.0002,0.0003,0,0.0083,0.0218,0.0193,-0.0151,0.0123,0.0083,0.0218,0.0193,-0.0151,0.0123
20150915,0.0122,-0.002,0.0028,0,0.001,0.0073,0.0009,0.0019,0.007,0.001,0.0073,0.0009,0.0019,0.007
20150916,0.0084,0.0001,0.0044,0,-0.0213,-0.0011,0.009,0.0096,0.0087,-0.0213,-0.0011,0.009,0.0096,0.0087
20150917,-0.0017,0.0092,-0.015,0,-0.0042,-0.0174,-0.0158,0.0216,-0.0017,-0.0042,-0.0174,-0.0158,0.0216,-0.0017
20150918,-0.0162,0.005,-0.0096,0,0.0155,0.0145,0.0091,0.0026,0.0103,0.0155,0.0145,0.0091,0.0026,0.0103
20150921,0.0036,-0.0096,0.0124,0,-0.0156,-0.0048,-0.0207,0.0152,-0.0272,-0.0156,-0.0048,-0.0207,0.0152,-0.0272
20150922,-0.0129,-0.0029,0.0014,0,0.0081,-0.0007,0,-0.0182,0.0052,0.0081,-0.0007,0,-0.0182,0.0052
20150923,-0.0027,-0.0016,-0.0016,0,0.0059,0.0009,0.0028,-0.0045,0.0191,0.0059,0.0009,0.0028,-0.0045,0.0191
20150924,-0.0036,0.0027,0.0052,0,-0.0024,0.0007,-0.0226,-0.0041,0.0068,-0.0024,0.0007,-0.0226,-0.0041,0.0068
20150925,-0.0022,-0.0169,0.0188,0,-0.0199,-0.0148,-0.025,-0.018,-0.0119,-0.0199,-0.0148,-0.025,-0.018,-0.0119
20150928,-0.0263,-0.0029,0.0115,0,-0.0299,0.0035,-0.0026,-0.0385,0.0172,-0.0299,0.0035,-0.0026,-0.0385,0.0172
20150929,-0.0007,-0.0072,0.0069,0,0.011,0.0189,0.0254,-0.0159,0.0388,0.011,0.0189,0.0254,-0.0159,0.0388
20150930,0.0188,-0.0042,-0.0044,0,-0.0065,0.0079,0.0056,0.0319,-0.0195,-0.0065,0.0079,0.0056,0.0319,-0.0195
20151001,0.0013,-0.0046,-0.0006,0,0.0073,0.0215,0.0234,0.0176,0.0265,0.0073,0.0215,0.0234,0.0176,0.0265
20151002,0.0148,0.0032,-0.0084,0,0.004,0.0233,0.0222,0.0227,0.0258,0.004,0.0233,0.0222,0.0227,0.0258
20151005,0.0193,0.0062,0.0077,0,0.0047,0.0026,0,0.0207,0.0126,0.0047,0.0026,0,0.0207,0.0126
20151006,-0.0043,-0.0025,0.0165,0,-0.0047,0.0011,-0.0024,-0.0114,0.0093,-0.0047,0.0011,-0.0024,-0.0114,0.0093
20151007,0.0094,0.0078,-0.0024,0,-0.0116,0.0139,-0.0045,0.0086,0.0062,-0.0116,0.0139,-0.0045,0.0086,0.0062
20151008,0.0084,0.0023,0.0074,0,0.0237,-0.0072,0.0063,-0.0162,-0.0031,0.0237,-0.0072,0.0063,-0.0162,-0.0031
20151009,0.0012,0.0021,-0.0107,0,-0.0046,-0.0023,0.0077,0.0124,0.0107,-0.0046,-0.0023,0.0077,0.0124,0.0107
20151012,0.0006,-0.0039,-0.0008,0,0.0018,-0.0023,0.0101,0.0193,0.0015,0.0018,-0.0023,0.0101,0.0193,0.0015
20151013,-0.0074,-0.0075,0.0067,0,-0.0143,-0.0045,-0.0041,-0.0022,0.0364,-0.0143,-0.0045,-0.0041,-0.0022,0.0364
20151014,-0.006,-0.0029,-0.0006,0,0.0149,0.0071,0.0185,-0.0077,0.0029,0.0149,0.0071,0.0185,-0.0077,0.0029
20151015,0.0156,0.0068,-0.0009,0,-0.0072,0.0106,0.0035,0.0323,0.0146,-0.0072,0.0106,0.0035,0.0323,0.0146
20151016,0.0036,-0.0046,-0.0032,0,0.0061,0.0023,0.0066,0.0149,-0.0014,0.0061,0.0023,0.0066,0.0149,-0.0014
20151019,0,0.0017,-0.0068,0,0.0183,0.0031,-0.0286,0.0042,-0.0014,0.0183,0.0031,-0.0286,0.0042,-0.0014
20151020,-0.0015,0.0001,0.0122,0,0,-0.0119,-0.0121,-0.0216,-0.013,0,-0.0119,-0.0121,-0.0216,-0.013
20151021,-0.0074,-0.0088,-0.002,0,0.0155,0.0176,0.014,-0.0089,0.0365,0.0155,0.0176,0.014,-0.0089,0.0365
20151022,0.015,-0.0079,0.0032,0,0.0308,0.1008,0.0561,0.0148,0.007,0.0308,0.1008,0.0561,0.0148,0.007
20151023,0.0109,-0.0001,-0.0056,0,-0.0319,0.0261,0.0164,0.0621,-0.0042,-0.0319,0.0261,0.0164,0.0621,-0.0042
20151026,-0.002,-0.0035,-0.0073,0,-0.0062,-0.0103,0.0022,0.016,-0.0014,-0.0062,-0.0103,0.0022,0.016,-0.0014
20151027,-0.0042,-0.0087,-0.0093,0,0.0412,0.0054,0.0057,0.0039,0.0084,0.0412,0.0054,0.0057,0.0039,0.0084
20151028,0.0143,0.0141,0.0069,0,0.0104,-0.0115,0.0106,0.0101,-0.0349,0.0104,-0.0115,0.0106,0.0101,-0.0349
20151029,-0.002,-0.0081,-0.0005,0,-0.0083,-0.0135,-0.0099,0.0152,0.0246,-0.0083,-0.0135,-0.0099,0.0152,0.0246
20151030,-0.0042,0.0019,-0.0056,0,0.0141,0.0114,0.0141,-0.001,0.0113,0.0141,0.0114,0.0141,-0.001,0.0113
20151102,0.0125,0.0084,-0.0002,0,0.0112,0.0171,0.0013,0.0038,-0.007,0.0112,0.0171,0.0013,0.0038,-0.007
20151103,0.0032,0.004,0.0024,0,-0.0046,0.0046,0.0088,-0.0048,-0.0154,-0.0046,0.0046,0.0088,-0.0048,-0.0154
20151104,-0.0026,0.0032,-0.0032,0,-0.0089,-0.0004,0.0069,0.0249,-0.0114,-0.0089,-0.0004,0.0069,0.0249,-0.0114
20151105,-0.0008,0.0003,0.0049,0,0.0013,0.0099,0.0013,0.0228,0.1385,0.0013,0.0099,0.0013,0.0228,0.1385
20151106,0.0014,0.0087,0.0033,0,-0.0043,-0.0138,-0.0089,0.0058,-0.0051,-0.0043,-0.0138,-0.0089,0.0058,-0.0051
20151109,-0.0095,-0.0024,-0.0004,0,-0.0315,-0.012,0.0045,-0.0061,-0.0191,-0.0315,-0.012,0.0045,-0.0061,-0.0191
20151110,0.0013,0,0.0022,0,-0.0055,0.0026,0.0092,0.0064,-0.0091,-0.0055,0.0026,0.0092,0.0064,-0.0091
20151111,-0.0043,-0.005,-0.0018,0,-0.0034,-0.0062,-0.0112,0.0206,-0.0039,-0.0034,-0.0062,-0.0112,0.0206,-0.0039
20151112,-0.0145,-0.0053,-0.004,0,-0.029,-0.009,-0.0219,-0.0113,-0.0197,-0.029,-0.009,-0.0219,-0.0113,-0.0197
20151113,-0.0107,0.0032,0.0037,0,0.016,0.0176,0.0141,-0.0349,0.0201,0.016,0.0176,0.0141,-0.0349,0.0201
20151116,0.0139,-0.006,0.0048,0,-0.0042,-0.0149,-0.0059,0.0084,0,-0.0042,-0.0149,-0.0059,0.0084,0
20151117,-0.0011,-0.0012,-0.0065,0,0.0317,0.0166,0.0188,-0.0071,0.0211,0.0317,0.0166,0.0188,-0.0071,0.0211
20151118,0.0161,-0.0002,-0.0008,0,0.013,0.0017,0,0.0317,0.0026,0.013,0.0017,0,0.0317,0.0026
20151119,-0.0013,-0.0025,-0.0016,0,0.004,0.0046,0.0224,-0.0036,0.009,0.004,0.0046,0.0224,-0.0036,0.009
20151120,0.0036,0.0043,-0.0039,0,-0.0127,0,-0.0003,0.0109,-0.0153,-0.0127,0,-0.0003,0.0109,-0.0153
20151123,-0.0001,0.0065,-0.0035,0,0.0095,0.0011,-0.0093,0.0159,0.0078,0.0095,0.0011,-0.0093,0.0159,0.0078
20151124,0.0021,0.0069,0.0025,0,-0.0071,-0.0103,-0.0005,-0.0115,-0.0013,-0.0071,-0.0103,-0.0005,-0.0115,-0.0013
20151125,0.0009,0.0088,-0.0054,0,-0.002,0.0045,0.0036,0.0063,0.009,-0.002,0.0045,0.0036,0.0063,0.009
20151127,0.0009,0.0025,-0.0029,0,0.0041,0.0078,-0.0119,-0.0033,0.0102,0.0041,0.0078,-0.0119,-0.0033,0.0102
20151130,-0.0047,0.0013,0.0067,0,-0.0078,0.016,0.0275,-0.0125,0.0328,-0.0078,0.016,0.0275,-0.0125,0.0328
20151201,0.0097,-0.0066,0.0025,0,-0.0092,-0.0002,-0.0077,0.0214,-0.0085,-0.0092,-0.0002,-0.0077,0.0214,-0.0085
20151202,-0.0101,0.0024,-0.0071,0,-0.0093,-0.0183,-0.0123,-0.0044,-0.0012,-0.0093,-0.0183,-0.0123,-0.0044,-0.0012
20151203,-0.015,-0.002,0.004,0,0.0333,0.0315,0.0143,-0.0145,0.0407,0.0333,0.0315,0.0143,-0.0145,0.0407
20151204,0.0187,-0.0102,-0.0048,0,-0.0064,-0.0018,-0.008,0.0096,-0.019,-0.0064,-0.0018,-0.008,0.0096,-0.019
20151207,-0.0083,-0.0088,-0.0068,0,-0.0003,-0.0004,0.0028,-0.0042,0.0133,-0.0003,-0.0004,0.0028,-0.0042,0.0133
20151208,-0.0059,0.0047,-0.0121,0,-0.022,-0.0145,-0.0163,0.0113,-0.025,-0.022,-0.0145,-0.0163,0.0113,-0.025
20151209,-0.0083,-0.0035,0.004,0,0.0045,0.0053,-0.0034,-0.0186,0.0073,0.0045,0.0053,-0.0034,-0.0186,0.0073
20151210,0.003,0.0011,-0.0023,0,-0.0255,-0.0219,-0.0126,-0.0036,-0.0146,-0.0255,-0.0219,-0.0126,-0.0036,-0.0146
20151211,-0.0203,-0.0022,-0.0006,0,-0.0064,0.02,0.0163,-0.0335,0.0025,-0.0064,0.02,0.0163,-0.0335,0.0025
20151214,0.0029,-0.0103,-0.0017,0,-0.0178,0.0011,-0.0034,0.0278,0.0123,-0.0178,0.0011,-0.0034,0.0278,0.0123
20151215,0.011,0.0005,0.0079,0,0.008,0.0168,0.0218,0.0009,0.0061,0.008,0.0168,0.0218,0.0009,0.0061
20151216,0.0147,0.0001,-0.0069,0,-0.0212,-0.0077,-0.0088,0.0261,-0.0145,-0.0212,-0.0077,-0.0088,0.0261,-0.0145
20151217,-0.0146,0.0039,-0.0036,0,-0.0272,-0.0282,-0.0169,-0.0077,-0.0159,-0.0272,-0.0282,-0.0169,-0.0077,-0.0159
